-6.808608943309479855e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.999999713208637786e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.259500854368440059e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.019162002157685265e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-7.228743958975769601e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.190000017587294678e+00,0.000000000000000000e+00,-8.541273199824672702e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.138050112625137444e+01
0.000000000000000000e+00,0.000000000000000000e+00,-6.923648721013364593e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.000000534773676009e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.334604921778066000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.018281206721098897e+01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.123093412132538660e+00,2.789761234137343227e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.015947327844576051e+02,4.051710479050946390e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.000001164407415821e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.085267434984562840e+01,1.419145955922196833e+01,3.661213287700566976e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.030104525382937908e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.884260393646773935e+01,-2.009215589218743503e+02,1.006176224108431541e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.393786355803229071e+01,2.281415842908529612e+01,1.123706461214624142e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.883349476602631967e+01,-1.243080668067442218e+02,2.769117886103344972e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.637204667219926080e+00,4.586537517546481091e+00,2.050666974153725786e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.661196474243577725e+01,-4.494581602913033436e+01,1.814939638180277370e+01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.613118858605048445e+00,2.943062700211385163e+01,-2.381750814350880319e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.726425740145032250e+01,-1.130967060447574113e+02,9.687593713891828884e+01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-6.999999766881833452e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.146942252447711752e+00,1.388390772219032776e+01,-1.103085230982531151e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.963533586190946068e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.949858368356613880e+01,-1.987325003488952859e+02,3.832361725081529613e+01
0.000000000000000000e+00,-7.190000040854084951e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.107241061991242503e+00,4.082760435978798341e+00,0.000000000000000000e+00,6.050632673697765540e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.029223752847737217e+01,-1.010965800748235637e+02
